Organización Inventario	Artículo	Descripción	Fecha de Creacion	Fecha de ultima actualizacion	Creado Por	Importado	Provisión Inventarios	NUMERADOS	En Custodia	Artículo Plan Vallejo	Cliente Producto	Flexfield12	flexfield13	Pricat Desc Larga	Pricat Desc Corta	Responsabilidad	Actualizado por	Atributo6	Crear En Wip	Suministro Tipo	Subinventario	WIP_SUPPLY_LOCATOR_ID	Localizador	Tipo Tolerancia	Valor Tolerancia	Arrastre Inventario	Retraso Operación
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023096	FORMICA SKY TESSUTO REF: 2320 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023097	FORMICA SKY ULTRA PORO REF:2320 1220MM X 3060MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023098	FORMICA SKY XTREME MATE REF: 2320 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023099	FORMICA SKY XTREME MATE REF: 2320 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023100	FORMICA MINT PELLE REF: 2236 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023101	FORMICA MINT TESSUTO REF: 2236 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023102	FORMICA MINT XTREME MATE REF: 2236 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023103	FORMICA MINT XTREME MATE REF: 2236 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023104	FORMICA HERBAL PELLE REF: 2274 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023105	FORMICA HERBAL TESSUTO REF: 2274 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023106	FORMICA HERBAL XTREME MATE REF: 2274 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023107	FORMICA HERBAL XTREME MATE REF: 2274 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023108	FORMICA CARIBBEAN (CARIBE) PELLE REF: 2182 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023109	FORMICA CARIBBEAN (CARIBE) TESSUTO REF: 2182 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023110	FORMICA CARIBBEAN (CARIBE) XTREME MATE REF: 2182 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023111	FORMICA CARIBBEAN (CARIBE) XTREME MATE REF: 2182 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023112	FORMICA PETROLEO PELLE REF: 2237 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023113	FORMICA PETROLEO TESSUTO REF: 2237 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023114	FORMICA PETROLEO XTREME MATE REF: 2237 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023115	FORMICA PETROLEO XTREME MATE REF: 2237 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023116	FORMICA MIST PELLE REF: 2251 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023117	FORMICA MIST TESSUTO REF: 2251 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023118	FORMICA MIST XTREME MATE REF: 2251 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023119	FORMICA MIST XTREME MATE REF: 2251 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023120	FORMICA FOREST PELLE REF: 2252 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023121	FORMICA FOREST TESSUTO REF: 2252 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023122	FORMICA FOREST XTREME MATE REF: 2252 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023123	FORMICA FOREST XTREME MATE REF: 2252 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023124	FORMICA BLEEN PELLE REF: 2224 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023125	FORMICA BLEEN TESSUTO REF: 2224 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023126	FORMICA BLEEN XTREME MATE REF: 2224 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023127	FORMICA BLEEN XTREME MATE REF: 2224 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023128	FORMICA OLIVE PELLE REF: 2248 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023129	FORMICA OLIVE TESSUTO REF: 2248 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023130	FORMICA OLIVE XTREME MATE REF: 2248 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023131	FORMICA OLIVE XTREME MATE REF: 2248 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023132	FORMICA MUSTARD DEEP LINE REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023133	FORMICA MUSTARD DEEP LINE REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023134	FORMICA MUSTARD GLOSS (BRILLANTE) REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023135	FORMICA MUSTARD GLOSS (BRILLANTE) REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023136	FORMICA MUSTARD LEGNO REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023137	FORMICA MUSTARD LEGNO REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023138	FORMICA MUSTARD MATE REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023139	FORMICA MUSTARD MATE REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023140	FORMICA MUSTARD PAINTED WOOD REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023141	FORMICA MUSTARD PELLE REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023142	FORMICA MUSTARD PORO REF:2298 1220MM X 2440MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023143	FORMICA MUSTARD PORO REF:2298 1220MM X 3060MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023144	FORMICA MUSTARD SPLIT REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023145	FORMICA MUSTARD TESSUTO REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023146	FORMICA MUSTARD ULTRA PORO REF:2298 1220MM X 3060MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023147	FORMICA MUSTARD XTREME MATE REF: 2298 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023148	FORMICA MUSTARD XTREME MATE REF: 2298 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023149	FORMICA TURQUESA PELLE REF: 2176 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023150	FORMICA TURQUESA TESSUTO REF: 2176 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023151	FORMICA TURQUESA ULTRA PORO REF:2176 1530MM X 3660MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023152	FORMICA TURQUESA XTREME MATE REF: 2176 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023153	FORMICA TURQUESA XTREME MATE REF: 2176 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023156	FORMICA SPRING XTREME MATE REF: 2231 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023157	FORMICA SPRING XTREME MATE REF: 2231 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023158	FORMICA CITRUS PELLE REF: 2205 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023159	FORMICA CITRUS TESSUTO REF: 2205 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023160	FORMICA CITRUS ULTRA PORO REF:2205 1530MM X 3660MM F8	5-ene-21	24-sep-24	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023161	FORMICA CITRUS XTREME MATE REF: 2205 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023162	FORMICA CITRUS XTREME MATE REF: 2205 1220MM X 3060MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023163	FORMICA NEON GREEN (VERDE NEON) PELLE REF: 2186 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22023164	FORMICA NEON GREEN (VERDE NEON) TESSUTO REF: 2186 1220MM X 2440MM F8	5-ene-21	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
